name,compiler,type,threads,input,instructions,llc_store_misses,mpxerrors,l1_dcache_stores,l1_dcache_load_misses,llc_loads,l1_dcache_loads,l1_dcache_store_misses,llc_load_misses,llc_stores,time,mpxbtnum
lbm,safecode,enabled,1,None,1568289291770,3479771193,,285266833149,64592600337,105227263,393821574573,1,20444537,8809335229,469.148114583,
lbm,safecode,enabled,1,None,1568194713328,3481694957,,285268137284,64594889712,106032050,393805206597,1,19761962,8807026637,469.195705329,
lbm,safecode,enabled,1,None,1568277497963,3483188623,,285269739946,64590081198,106693387,393822705897,1,20351570,8810940761,469.181206521,
lbm,safecode,enabled,1,None,1568046557613,3479550921,,285277726509,64594518106,106268746,393812472327,1,20282683,8811902029,469.160872047,
lbm,safecode,enabled,1,None,1568196617117,3481802589,,285272458443,64592372762,106052878,393808024143,1,20200788,8812513539,469.128768724,
gobmk,safecode,enabled,1,None,,,,,,,,,,,,
gobmk,safecode,enabled,1,None,,,,,,,,,,,,
gobmk,safecode,enabled,1,None,,,,,,,,,,,,
gobmk,safecode,enabled,1,None,,,,,,,,,,,,
gobmk,safecode,enabled,1,None,,,,,,,,,,,,
bzip2,safecode,enabled,1,None,191398886335,3978262,,21738175816,2269697942,649654576,42986235370,1,1742874,1338607510,23.908770658,
bzip2,safecode,enabled,1,None,192085600038,9413311,,21786446429,2246000822,647821141,43171399674,1,1625030,1301857356,23.39208878,
bzip2,safecode,enabled,1,None,190837056561,4294312,,21786022305,2278728022,646871642,42674708394,1,1530109,1326501380,23.37184166,
bzip2,safecode,enabled,1,None,191484328721,8022034,,21811995757,2261008310,658443688,43026256369,1,1545437,1314448587,23.378856042,
bzip2,safecode,enabled,1,None,191520613095,8299086,,21779177050,2258516840,650939424,43028888048,1,1570438,1337524778,23.372936043,
gcc,safecode,enabled,1,None,,,,,,,,,,,,
gcc,safecode,enabled,1,None,,,,,,,,,,,,
gcc,safecode,enabled,1,None,,,,,,,,,,,,
gcc,safecode,enabled,1,None,,,,,,,,,,,,
gcc,safecode,enabled,1,None,,,,,,,,,,,,
libquantum,safecode,enabled,1,None,5260586681411,19398162,,794218086580,53935594407,6503548027,1281436614545,1,3326569232,23110307,618.664817213,
libquantum,safecode,enabled,1,None,5260832038567,21007665,,793931284395,53937344573,6488495825,1281246330433,1,3296610905,25665093,615.790771925,
libquantum,safecode,enabled,1,None,5259968954128,20805598,,794069824105,53964138024,6492911599,1281099708601,1,3325895772,24034042,619.305733158,
libquantum,safecode,enabled,1,None,5261568012786,16991899,,794140150777,53981583132,6465771366,1280934571142,1,3302795463,23565968,618.012843587,
libquantum,safecode,enabled,1,None,5258381682735,17245832,,794113248394,53940643810,6559571771,1280944244539,1,3316017306,22813874,615.681949519,
milc,safecode,enabled,1,None,34448039574,86831842,,3902550526,948346899,275064267,11418601452,1,233364850,133627761,18.180215366,
milc,safecode,enabled,1,None,34487628842,86629171,,3884279578,945871075,275261617,11386031647,1,232604209,132811198,18.161915473,
milc,safecode,enabled,1,None,34506314892,85090444,,3899951764,946339201,273799121,11396281873,1,233289645,132187122,18.145415649,
milc,safecode,enabled,1,None,34535580752,79400959,,3909553443,944220815,274946446,11431897536,1,233913211,130709918,18.178035958,
milc,safecode,enabled,1,None,34518849507,83600314,,3912364162,942852485,275220813,11411750806,1,232853590,127794079,18.137975283,
omnetpp,safecode,enabled,1,None,,,,,,,,,,,,
omnetpp,safecode,enabled,1,None,,,,,,,,,,,,
omnetpp,safecode,enabled,1,None,,,,,,,,,,,,
omnetpp,safecode,enabled,1,None,,,,,,,,,,,,
omnetpp,safecode,enabled,1,None,,,,,,,,,,,,
sjeng,safecode,enabled,1,None,12023875842035,85965507,,2152788453865,240874138365,1501972700,3251893099315,1,761987219,94924913782,1554.906584039,
sjeng,safecode,enabled,1,None,12023381049704,123920552,,2152805573726,240801950372,1395114214,3251810485661,1,761832998,94054864401,1553.687561721,
sjeng,safecode,enabled,1,None,12024893347905,90700481,,2152763994689,240880428546,1622213716,3251817143281,1,762160650,95302852811,1554.364564926,
sjeng,safecode,enabled,1,None,12025176655425,103926050,,2152812718545,240848774372,1507002214,3251865082085,1,762800734,95482654730,1555.519539787,
sjeng,safecode,enabled,1,None,12023170831740,92421590,,2152782170848,240911215942,1462023267,3251726912310,1,762161394,94624944078,1555.120989297,
dealII,safecode,enabled,1,None,,,,,,,,,,,,
dealII,safecode,enabled,1,None,,,,,,,,,,,,
dealII,safecode,enabled,1,None,,,,,,,,,,,,
dealII,safecode,enabled,1,None,,,,,,,,,,,,
dealII,safecode,enabled,1,None,,,,,,,,,,,,
namd,safecode,enabled,1,None,24612772820261,6099001,,4769153592943,9402606142,145058671,6144866445264,1,2547569,57209818,2695.954115248,
namd,safecode,enabled,1,None,24611387304252,6348187,,4769055377869,9394072033,148328269,6144962691084,1,2511631,41276793,2695.855050332,
namd,safecode,enabled,1,None,24612770614818,8248291,,4769360153679,9384456059,139702867,6145151604627,1,2582087,47896962,2695.924137239,
namd,safecode,enabled,1,None,24613188283024,7407427,,4769089339216,9398150154,158806180,6144974015960,1,2577592,51356516,2695.831823807,
namd,safecode,enabled,1,None,24613669047903,7009311,,4768928115828,9389665025,131097088,6144941004324,1,2565842,60202452,2695.668040334,
sphinx3,safecode,enabled,1,None,112973470838,1758491,,3825828156,1841916545,240549671,27535821737,1,10376566,69208337,12.784596189,
sphinx3,safecode,enabled,1,None,113176837958,1871876,,3813460988,1841409208,236599633,27577192940,1,10065974,69759004,12.761780288,
sphinx3,safecode,enabled,1,None,113014063078,1734379,,3816834870,1844232450,241922381,27538028754,1,9885813,68142711,12.769536832,
sphinx3,safecode,enabled,1,None,113059219791,1814310,,3831048466,1841304486,234046781,27555669170,1,9744875,70105043,12.746588464,
sphinx3,safecode,enabled,1,None,113264628565,2184671,,3800737660,1842834560,244400776,27580229170,1,9781904,68989698,12.8076377,
soplex,safecode,enabled,1,None,3163706850535,72099224,,606627470941,3567959099,568983522,841232617594,1,45696735,537632850,345.64620831,
soplex,safecode,enabled,1,None,3163763325100,73005558,,606661234021,3572857016,569548017,841020196439,1,46171902,607878094,345.80704073,
soplex,safecode,enabled,1,None,3164693895329,75278861,,606678229385,3567289425,583079859,841340389492,1,47633945,697084733,346.031109935,
soplex,safecode,enabled,1,None,3163560082902,74547328,,606633446903,3579542567,568431981,841123683049,1,45789791,542534934,345.657723997,
soplex,safecode,enabled,1,None,3163196556634,71815880,,606682971292,3565805599,571990997,840978510230,1,46576181,605530726,345.809616304,
astar,safecode,enabled,1,None,5531498370957,709672253,,971319980042,33099832754,11094768352,1560138603038,1,936034960,2758606875,862.312136169,
astar,safecode,enabled,1,None,5531602196306,709725378,,971305854469,33136830994,11167583416,1560180211908,1,933146197,2755744969,870.207451549,
astar,safecode,enabled,1,None,5532052143577,718558441,,971368559120,33555282030,11107769456,1560320106720,1,915751573,2721770973,857.096534607,
astar,safecode,enabled,1,None,5530812077823,704623688,,971307456233,33580250826,11134046800,1560032396387,1,916105819,2699010146,857.135964938,
astar,safecode,enabled,1,None,5531075588367,703759297,,971360483599,33572244320,11129296552,1560109444252,1,915079925,2696203787,857.223383194,
povray,safecode,enabled,1,None,,,,,,,,,,,,
povray,safecode,enabled,1,None,,,,,,,,,,,,
povray,safecode,enabled,1,None,,,,,,,,,,,,
povray,safecode,enabled,1,None,,,,,,,,,,,,
povray,safecode,enabled,1,None,,,,,,,,,,,,
perlbench,safecode,enabled,1,None,16861724335064,224367311,,2957677910283,7914751177,839991866,4715475132774,1,145613178,357946880,1686.12801471,
perlbench,safecode,enabled,1,None,16861308782388,231299485,,2957523222173,7767567667,817190181,4715311782860,1,142260157,349549614,1681.549471395,
perlbench,safecode,enabled,1,None,16865064312186,229285289,,2957515236812,7852840552,859270343,4715991661545,1,148680690,351337165,1686.987652486,
perlbench,safecode,enabled,1,None,16866095085418,232386609,,2957539943918,7728038450,811827934,4716282449528,1,145228906,336052423,1681.443950118,
perlbench,safecode,enabled,1,None,16864704982274,232476044,,2957487183024,7761185809,819244982,4715819380869,1,143369885,342454344,1681.709460576,
xalancbmk,safecode,enabled,1,None,,,,,,,,,,,,
xalancbmk,safecode,enabled,1,None,,,,,,,,,,,,
xalancbmk,safecode,enabled,1,None,,,,,,,,,,,,
xalancbmk,safecode,enabled,1,None,,,,,,,,,,,,
xalancbmk,safecode,enabled,1,None,,,,,,,,,,,,
soplex,gcc,native,1,None,78619119555,121425994,,6323260718,3673027462,639799227,20804992529,1,82731944,715362273,14.495218988,
soplex,gcc,native,1,None,78707027621,115547974,,6345577953,3665889517,643273273,20820357183,1,83904756,696870298,14.474280119,
soplex,gcc,native,1,None,78897250766,119285346,,6344120129,3674836606,647036091,20877142198,1,84244590,675131324,14.559927123,
soplex,gcc,native,1,None,78751098597,122555465,,6361058349,3677431169,644787340,20823078988,1,83447288,692721379,14.631333051,
soplex,gcc,native,1,None,78787130177,120276098,,6331368028,3670413257,646535588,20865280355,1,86244657,719879815,14.73656292,
gobmk,gcc,native,1,None,215704623446,50275953,,27968946654,1390324993,195967104,52099750056,1,17350364,227023950,45.374840259,
gobmk,gcc,native,1,None,215275383902,53782734,,27908071183,1396552506,190237815,51970948922,1,17667509,255135851,45.406216616,
gobmk,gcc,native,1,None,215109533819,40457337,,27908278312,1398709198,190246863,51917366061,1,17390744,250107119,45.400722368,
gobmk,gcc,native,1,None,215569314984,43695729,,27978142643,1390482689,187898465,52005711195,1,18082901,225574960,45.403755464,
gobmk,gcc,native,1,None,215470576813,48445068,,27974834040,1395269510,193385420,51978596839,1,17548443,244740387,45.38413607,
mcf,gcc,native,1,None,282745352650,112919771,,30586373547,41485695172,20766115398,98067688776,1,6041012983,463879928,231.496262715,
mcf,gcc,native,1,None,283291714002,112614680,,30510635121,41522514140,20756631910,98214932068,1,6038957541,466076304,230.975360988,
mcf,gcc,native,1,None,283400293573,116772055,,30556841466,41137483988,20728276684,98090877414,1,6038094233,454482355,241.669213279,
mcf,gcc,native,1,None,283345054653,112186585,,30474632111,41539899729,20780169680,98210654028,1,6035339237,460101993,231.328510769,
mcf,gcc,native,1,None,283458994116,117688589,,30479325035,41215766692,20756568269,98159158579,1,6057806538,459888841,241.900245294,
astar,gcc,native,1,None,636993386497,59940473,,39820543996,17100632983,4138306104,175879478566,1,56145799,2612307513,172.144696366,
astar,gcc,native,1,None,636626354650,46730072,,39834130956,17208477065,4147568861,175857014145,1,49845155,2679876812,175.534522502,
astar,gcc,native,1,None,636760861982,50348689,,39826729394,17245633865,4072672979,175856815777,1,49537909,2700320728,174.91518409,
astar,gcc,native,1,None,636468668455,50816173,,39829680545,17099138446,3993075038,175823058471,1,48896716,2607181387,171.117595996,
astar,gcc,native,1,None,636597315840,30949190,,39825043165,17235574588,3915896822,175807513273,1,37813112,2651048800,172.402566896,
lbm,gcc,native,1,None,1252639319303,3407440756,,124696764671,64550204039,34919903,243956231316,1,12441761,8827057102,410.553781263,
lbm,gcc,native,1,None,1252506987111,3417507318,,124704305868,64537609368,28743073,243920485970,1,12220900,8840461172,410.651127812,
lbm,gcc,native,1,None,1252513812022,3413785274,,124714800406,64531927399,34645709,243940200502,1,12376271,8841387691,410.525227248,
lbm,gcc,native,1,None,1252389948231,3333611178,,124685946203,64535817092,42528382,243868574388,1,16474610,8816283850,408.531029194,
lbm,gcc,native,1,None,1252606377674,3333201465,,124700218024,64532402430,46417789,243938892280,1,17028311,8767899377,408.625223295,
hmmer,gcc,native,1,None,1728475176666,58690,,287239085076,8394891148,58655649,757508479253,1,7650,145395359,177.930733105,
hmmer,gcc,native,1,None,1728486750872,65973,,287243452396,8395782454,51528399,757519978792,1,1138,128563813,177.893439774,
hmmer,gcc,native,1,None,1728297511460,67337,,287238108237,8377165289,58596799,757455943574,1,7300,146150379,178.515545106,
hmmer,gcc,native,1,None,1728357232480,58583,,287248102463,8421667828,57592585,757498362129,1,7560,135775732,178.064184397,
hmmer,gcc,native,1,None,1728320144169,62941,,287262455340,8380634559,54780836,757522296332,1,1362,140435622,178.332272537,
omnetpp,gcc,native,1,None,556279724263,1090340615,,91490097713,23216272879,12018073397,150107511759,1,4765510125,2021839283,283.605151899,
omnetpp,gcc,native,1,None,556138200478,1329130586,,91531937026,23636583081,12204003779,150126913150,1,4714888279,2526852446,290.240826435,
omnetpp,gcc,native,1,None,555989731295,1262009945,,91497687107,22992302814,11443590889,150052121894,1,4693243756,2327392933,265.954817262,
omnetpp,gcc,native,1,None,555923053235,1291657748,,91502469389,23292679128,11819147036,150107860506,1,4708831233,2418810310,278.334334298,
omnetpp,gcc,native,1,None,556361563926,1335383889,,91507729495,23525670373,12111404747,150134617279,1,4696718638,2541034627,288.28225034,
milc,gcc,native,1,None,32205829072,83167695,,3586486443,926557549,286853649,8909801638,1,249297015,127254098,16.680722242,
milc,gcc,native,1,None,32297077452,85291214,,3621932681,926094566,286343462,8976214024,1,248238709,139826728,16.731129397,
milc,gcc,native,1,None,31903799127,81528690,,3569500481,926096994,287543620,8856486566,1,249169816,130287822,16.633664306,
milc,gcc,native,1,None,31930562752,84563772,,3555541436,924119744,286895453,8872348638,1,247425315,136467329,16.665509472,
milc,gcc,native,1,None,31721975787,81619275,,3524221212,933894976,286141668,8796894743,1,249212828,136875243,16.573395368,
sphinx3,gcc,native,1,None,90669866870,1226421,,2185542388,1803833227,232511022,24068499600,1,10184220,66970350,10.331623729,
sphinx3,gcc,native,1,None,90558001339,1313267,,2181059586,1804013686,247574947,24050295762,1,10780067,67373754,10.299729719,
sphinx3,gcc,native,1,None,90447823898,1340784,,2185126532,1805259009,245094049,24033813571,1,10294301,67168400,10.322491236,
sphinx3,gcc,native,1,None,90752736253,1433624,,2179608876,1811329564,233003217,24072071833,1,10209148,67255617,10.340180896,
sphinx3,gcc,native,1,None,90541277061,1472228,,2180262097,1806871255,236530056,24030743602,1,10097913,68394262,10.29501663,
perlbench,gcc,native,1,None,666532147872,134647020,,67214734499,1502099505,201096023,178896421480,1,20320676,220262463,55.33511258,
perlbench,gcc,native,1,None,668796251638,139818834,,67241498809,1479591815,201209644,179279764592,1,20675129,212908684,55.359304606,
perlbench,gcc,native,1,None,667561083856,134769566,,67149186623,1497667417,199749308,179108866893,1,20608412,214043594,55.428533524,
perlbench,gcc,native,1,None,667388967353,131430870,,67161271525,1510536578,203761865,178974388980,1,20165102,221636008,55.368321618,
perlbench,gcc,native,1,None,667059134677,135996032,,67236523917,1494695920,198522895,179053343296,1,20193748,228461349,55.356775631,
bzip2,gcc,native,1,None,169707015443,5958527,,19547438045,2258419713,653574261,39547163685,1,1503620,1327658822,20.701352034,
bzip2,gcc,native,1,None,168844056958,4378746,,19559434340,2311738568,649697867,39303463794,1,1513060,1371703730,20.699332194,
bzip2,gcc,native,1,None,169378914700,8679575,,19538681923,2278159312,655018193,39530647846,1,1510366,1347807861,20.62902267,
bzip2,gcc,native,1,None,168326239486,5220694,,19461899620,2289439159,643624213,39327206267,1,1616178,1430051678,20.734667363,
bzip2,gcc,native,1,None,168465697175,6121686,,19537646562,2262166900,648171769,39260126609,1,1423337,1376543538,20.640810722,
h264ref,gcc,native,1,None,250100645142,1011116,,18626830379,2284384396,91066614,95809623431,1,331654,91452627,27.849187198,
h264ref,gcc,native,1,None,250437788823,1246819,,18641873988,2281526912,91529869,95881226513,1,309610,97289097,27.84481348,
h264ref,gcc,native,1,None,250991672511,877123,,18662577888,2353382517,92663959,95723731104,1,317719,99190519,27.916673778,
h264ref,gcc,native,1,None,250394023076,1048031,,18638711570,2278209849,87716434,95871761809,1,306136,91846677,27.896091699,
h264ref,gcc,native,1,None,250292943369,1028417,,18692305614,2179661959,88095522,95542889028,1,312192,92492428,27.796184565,
namd,gcc,native,1,None,1127244841721,6675016,,66305515842,11812793360,110040553,258210715348,1,7759308,27533616,277.602187629,
